과정ID,회차,기관ID,과정명,훈련시작일,훈련종료일,모집정원,수강신청인원,실제수강인원,수료인원,총훈련비,취업률_3개월,취업인원_3개월,취업률_6개월,취업인원_6개월,미가입_취업률_6개월,미가입_취업인원_6개월,연도,만족도,주소,NCS여부,총훈련일수,총훈련시간,수료율,수강신청률,일 평균 훈련시간,취업당 훈련비,수도권여부,취업률
AIG20220000409420,5,1198620319000,빅데이터 분석 서비스 구현을 위한 JAVA/Python 풀스택 전문가 양성 과정,2023-12-28,2024-06-25,30,20,20.0,15,9147840.0,57.1,8.0,71.4,10.0,7.1,1,2023,829,서울특별시 금천구 가산디지털2로 101,0,120,960,75.0,66.67,8.0,831621.82,1,73.33
AIG20220000366914,4,2858500229000,클라우드기반 AI 서비스 개발자 양성과정,2023-12-28,2024-06-28,30,14,13.0,11,9401180.0,63.6,7.0,72.7,8.0,9.1,1,2023,951,서울특별시 강남구 역삼동 강남대로94길 20,0,124,992,84.62,46.67,8.0,1044575.56,1,81.82
AIG20230000455791,1,1249468606001,Node.JS 기반 Open API 를 활용한 응용 소프트웨어 개발자 양성 과정,2023-12-29,2024-06-28,30,30,28.0,21,8718840.0,57.1,12.0,71.4,15.0,0.0,0,2023,962,경기도 안산시 단원구 고잔2길 45 (고잔동 코스모프라자),0,116,920,75.0,100.0,7.93,581256.0,1,71.43
AIG20230000455715,2,201801390,빅데이터 활용 실무 프로젝트 기반 JAVA 풀스택 개발자 양성과정,2023-12-29,2024-07-01,30,24,19.0,11,9097920.0,36.4,4.0,81.8,9.0,0.0,0,2023,774,서울특별시 관악구 신림동 남부순환로 1633,0,120,960,57.89,80.0,8.0,1010880.0,1,81.82
AIG20230000455640,2,1998059270700,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,2023-12-29,2024-06-26,30,26,26.0,21,9097920.0,31.6,6.0,78.9,15.0,0.0,0,2023,913,서울특별시 강남구 테헤란로7길 7,0,120,960,80.77,86.67,8.0,606528.0,1,71.43
AIG20230000455598,1,1999103293702,IaC 기반 CDC (CloudDataCenter) 엔지니어 양성,2023-12-29,2024-07-10,30,25,23.0,21,9477000.0,27.8,5.0,61.1,11.0,11.1,2,2023,891,서울특별시 중구 남대문로 120 (남대문로1가 그레이츠 청계),0,129,1000,91.3,83.33,7.75,729000.0,1,61.9
AIG20230000412897,7,202201964,(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,2023-12-29,2024-07-16,30,38,27.0,22,18730800.0,5.3,1.0,31.6,6.0,0.0,0,2023,809,"경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리)",0,129,1032,81.48,126.67,8.0,3121800.0,1,27.27
AIG20220000409277,4,1998498932811,기업요구를 반영한 프로젝트 중심 JAVA 백엔드 테스트 주도 개발자 양성과정,2023-12-29,2024-06-17,30,21,20.0,12,8529300.0,81.8,9.0,90.9,10.0,0.0,0,2023,925,대구 중구 남일동,0,113,900,60.0,70.0,7.96,852930.0,0,83.33
AIG20220000366682,5,2000075411100,멀티 플랫폼 메타버스 게임 기획자 부트캠프,2023-12-29,2024-09-11,30,33,30.0,27,12964530.0,12.5,3.0,29.2,7.0,4.2,1,2023,916,서울특별시 강동구 천호동 올림픽로 651(예경빌딩),0,171,1368,90.0,110.0,8.0,1620566.25,1,29.63
AIG20210000313622,5,1218624448000,빅데이터를 활용한 웹 시각화 양성과정,2023-12-29,2024-06-25,30,32,28.0,20,9097920.0,20.0,4.0,35.0,7.0,0.0,0,2023,872,인천광역시 미추홀구 학익동 매소홀로488번길 6-32,0,120,960,71.43,106.67,8.0,1299702.86,1,35.0
AIG20230000412580,1,202001423,[하나은행] Digital hana 路 (금융서비스개발),2023-04-28,2023-10-30,31,31,29.0,16,17696250.0,12.5,2.0,56.3,9.0,0.0,0,2023,744,서울특별시 중구 세종대로 39,0,123,975,55.17,100.0,7.93,1966250.0,1,56.25
AIG20210000328564,4,202101540,실무형 클라우드 엔지니어 양성 과정,2023-12-04,2024-03-29,31,7,7.0,7,7260000.0,57.1,4.0,57.1,4.0,0.0,0,2023,902,서울특별시 강남구 테헤란로44길 8 (역삼동),0,80,640,100.0,22.58,8.0,1815000.0,1,57.14
AIG20210000329031,19,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,32,31,29.0,27,15246000.0,22.2,6.0,37.0,10.0,7.4,2,2023,888,서울특별시 중구 세종대로 39,0,115,840,93.1,96.88,7.3,1270500.0,1,44.44
AIG20210000365837,6,202104414,[누구나 AI] 딥러닝 부트 캠프,2023-04-17,2023-10-24,32,20,19.0,17,11071500.0,30.8,4.0,53.8,7.0,0.0,0,2023,838,서울특별시 성동구 성수이로 113,0,127,975,89.47,62.5,7.68,1581642.86,1,41.18
AIG20230000412883,1,202001423,[우리FIS 아카데미] 클라우드 서비스 개발,2023-04-24,2023-09-27,32,35,32.0,24,17424000.0,25.0,6.0,66.7,16.0,0.0,0,2023,808,서울특별시 중구 세종대로 39,0,110,960,75.0,109.38,8.73,1089000.0,1,66.67
AIG20230000412881,1,202001423,[우리FIS 아카데미] AI 엔지니어링,2023-04-24,2023-09-27,32,38,32.0,28,17424000.0,30.8,8.0,61.5,16.0,0.0,0,2023,801,서울특별시 중구 세종대로 39,0,110,960,87.5,118.75,8.73,1089000.0,1,57.14
AIG20210000365837,7,202104414,[누구나 AI] 딥러닝 부트 캠프,2023-07-26,2024-01-30,32,18,14.0,11,11071500.0,9.1,1.0,36.4,4.0,0.0,0,2023,838,서울특별시 성동구 성수이로 113,0,127,975,78.57,56.25,7.68,2767875.0,1,36.36
AIG20200000288889,10,201902529,프로그래머스 K-Digital Training 인공지능 데브코스,2023-08-21,2024-01-26,32,29,20.0,16,3176250.0,20.0,3.0,46.7,7.0,0.0,0,2023,856,서울특별시 서초구 서초동 반포대로 45(명정빌딩),0,105,560,80.0,90.62,5.33,453750.0,1,43.75
AIG20210000365837,8,202104414,[누구나 AI] 딥러닝 부트 캠프,2023-11-06,2024-05-10,32,14,13.0,10,11071500.0,30.0,3.0,40.0,4.0,0.0,0,2023,838,서울특별시 성동구 성수이로 113,0,127,975,76.92,43.75,7.68,2767875.0,1,40.0
AIG20230000412883,2,202001423,[우리FIS 아카데미] 클라우드 서비스 개발,2023-11-20,2024-05-14,32,35,32.0,30,17424000.0,48.1,13.0,74.1,20.0,0.0,0,2023,808,서울특별시 중구 세종대로 39,0,120,960,93.75,109.38,8.0,871200.0,1,66.67
AIG20230000412881,2,202001423,[우리FIS 아카데미] AI 엔지니어링,2023-11-20,2024-05-14,32,26,22.0,18,17424000.0,55.6,10.0,66.7,12.0,0.0,0,2023,801,서울특별시 중구 세종대로 39,0,120,960,81.82,81.25,8.0,1452000.0,1,66.67
AIG20230000455720,1,202204164,[스마트훈련] IT 스타트업 실무형 멀티플랫폼 프론트엔드 개발 부트캠프,2023-12-07,2024-06-04,32,39,32.0,23,17424000.0,18.8,3.0,31.3,5.0,6.3,1,2023,910,서울특별시 서초구 강남대로99길 45,0,120,960,71.88,121.88,8.0,2904000.0,1,26.09
AIG20210000329031,18,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,31,28.0,25,15246000.0,4.8,1.0,19.0,4.0,9.5,2,2023,888,서울특별시 중구 세종대로 39,0,115,840,89.29,93.94,7.3,2541000.0,1,24.0
AIG20210000329031,20,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,34,29.0,22,15246000.0,36.4,8.0,59.1,13.0,0.0,0,2023,888,서울특별시 중구 세종대로 39,0,115,840,75.86,103.03,7.3,1172769.23,1,59.09
AIG20210000329031,24,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,31,28.0,26,15246000.0,32.0,8.0,56.0,14.0,0.0,0,2023,888,서울특별시 중구 세종대로 39,0,115,840,92.86,93.94,7.3,1089000.0,1,53.85
AIG20210000329031,16,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,42,31.0,30,15246000.0,25.0,7.0,53.6,15.0,0.0,0,2023,888,서울특별시 중구 세종대로 39,0,115,840,96.77,127.27,7.3,1016400.0,1,50.0
AIG20210000329031,17,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,30,28.0,23,15246000.0,21.1,4.0,57.9,11.0,0.0,0,2023,888,서울특별시 중구 세종대로 39,0,115,840,82.14,90.91,7.3,1386000.0,1,47.83
AIG20210000329031,21,202001423,[KT] AIVLE School DX 컨설턴트,2023-01-31,2023-07-18,33,33,33.0,29,15246000.0,25.0,6.0,45.8,11.0,0.0,0,2023,888,서울특별시 중구 세종대로 39,0,115,840,87.88,100.0,7.3,1386000.0,1,37.93
AIG20200000288889,11,201902529,프로그래머스 K-Digital Training 인공지능 데브코스,2023-08-21,2024-01-26,33,30,20.0,14,3176250.0,22.2,2.0,55.6,5.0,0.0,0,2023,856,서울특별시 서초구 서초동 반포대로 45(명정빌딩),0,105,560,70.0,90.91,5.33,635250.0,1,35.71
AIG20230000455720,2,202204164,[스마트훈련] IT 스타트업 실무형 멀티플랫폼 프론트엔드 개발 부트캠프,2023-12-28,2024-06-25,33,35,33.0,20,17424000.0,12.5,2.0,25.0,4.0,6.3,1,2023,910,서울특별시 서초구 강남대로99길 45,0,120,960,60.61,106.06,8.0,3484800.0,1,25.0
AIG20210000329030,24,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,34,31,30.0,27,15246000.0,16.7,4.0,45.8,11.0,4.2,1,2023,876,서울특별시 중구 세종대로 39,0,115,840,90.0,91.18,7.3,1270500.0,1,44.44
AIG20230000412591,1,202001423,[하나은행] Digital hana 路 (데이터분석/서비스기획),2023-04-28,2023-10-27,34,34,33.0,22,17478450.0,31.8,7.0,59.1,13.0,0.0,0,2023,847,서울특별시 중구 세종대로 39,0,122,963,66.67,100.0,7.89,1344496.15,1,59.09
AIG20210000329030,49,202001423,[KT] AIVLE School,2023-08-08,2024-01-25,34,33,32.0,27,15246000.0,24.0,6.0,40.0,10.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,84.38,97.06,7.3,1524600.0,1,37.04
AIG20210000329030,44,202001423,[KT] AIVLE School,2023-08-08,2024-01-25,34,34,33.0,20,15246000.0,31.6,6.0,47.4,9.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,60.61,100.0,7.3,1694000.0,1,45.0
AIG20210000329030,19,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,35,39,32.0,26,15246000.0,26.9,7.0,50.0,13.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,81.25,111.43,7.3,1172769.23,1,50.0
AIG20210000329030,21,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,35,36,32.0,28,15246000.0,26.9,7.0,38.5,10.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,87.5,102.86,7.3,1524600.0,1,35.71
AIG20210000329030,23,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,35,32,29.0,27,15246000.0,24.0,6.0,44.0,11.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,93.1,91.43,7.3,1386000.0,1,40.74
AIG20210000329030,22,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,35,39,34.0,29,15246000.0,18.5,5.0,33.3,9.0,0.0,0,2023,876,서울특별시 중구 세종대로 39,0,115,840,85.29,111.43,7.3,1694000.0,1,31.03
AIG20210000329030,20,202001423,[KT] AIVLE School,2023-01-31,2023-07-18,35,33,32.0,28,15246000.0,17.9,5.0,39.3,11.0,3.6,1,2023,876,서울특별시 중구 세종대로 39,0,115,840,87.5,94.29,7.3,1270500.0,1,42.86
AIG20210000328661,3,8158800171000,AI기반 챗봇 및 OCR 개발 전문가 과정,2023-03-02,2023-08-30,35,19,19.0,17,8946280.0,68.8,11.0,75.0,12.0,0.0,0,2023,873,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),0,119,944,89.47,54.29,7.93,745523.33,1,70.59
AIG20210000328661,4,8158800171000,AI기반 챗봇 및 OCR 개발 전문가 과정,2023-06-28,2023-12-22,35,16,12.0,8,8946280.0,28.6,2.0,57.1,4.0,0.0,0,2023,873,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),0,119,944,66.67,45.71,7.93,2236570.0,1,50.0
AIG20230000412645,4,2005053449300,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,2024-01-03,2024-07-15,20,21,20.0,18,9856080.0,13.3,2.0,33.3,5.0,33.3,5,2024,941,서울특별시 강남구 테헤란로 132,0,130,1040,90.0,105.0,8.0,985608.0,1,55.56
AIG20230000455658,1,1998326771600,스마트 모빌리티 부트캠프 : 웹&모바일 통합 AI 자율주행 로봇 테크코스,2024-01-08,2024-07-22,20,13,12.0,8,10045620.0,0.0,0.0,25.0,2.0,0.0,0,2024,911,인천광역시 서구 서곶로 284 (심곡동 새터빌딩),0,133,1060,66.67,65.0,7.97,5022810.0,1,25.0
AIG20230000412816,4,2006063390100,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,2024-01-08,2024-07-25,20,12,9.0,7,9856080.0,66.7,4.0,83.3,5.0,0.0,0,2024,804,서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자),0,130,1040,77.78,60.0,8.0,1971216.0,1,71.43
AIG20230000412800,2,1408179916000,가상현실 3D 실감콘텐츠 제작자 양성 과정,2024-01-15,2024-07-05,20,13,9.0,7,8794650.0,20.0,1.0,40.0,2.0,0.0,0,2024,913,서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리),0,116,928,77.78,65.0,8.0,4397325.0,1,28.57
AIG20230000412587,2,1998498932825,WebGL(3D API)을 활용한 Motion UI 프론트엔드 웹앱개발자 양성과정,2024-01-23,2024-08-09,20,10,9.0,8,10310970.0,14.3,1.0,85.7,6.0,0.0,0,2024,924,서울특별시 노원구 상계로3길 21 (상계동 화일빌딩),0,136,1088,88.89,50.0,8.0,1718495.0,1,75.0
AIG20220000409252,4,1349222340000,"기업맞춤형 TDD기반의 풀스택(Java, Spring, Vue)개발자 양성과정",2024-01-24,2024-07-25,20,14,9.0,6,9097920.0,20.0,1.0,80.0,4.0,0.0,0,2024,714,경기도 안산시 단원구 중앙대로 921 (고잔동 동서코아),0,121,960,66.67,70.0,7.93,2274480.0,1,66.67
AIG20230000412819,3,2003023449702,"클라우드 기반의 자바 풀스택 (Springboot, React, flutter) 개발자",2024-01-25,2024-07-18,20,29,19.0,13,9097920.0,7.7,1.0,53.8,7.0,0.0,0,2024,965,서울특별시 서초구 강남대로 405 (서초동 통영빌딩),0,120,960,68.42,145.0,8.0,1299702.86,1,53.85
AIG20220000409445,7,202000792,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,2024-01-25,2024-07-29,20,19,15.0,12,17714400.0,83.3,10.0,83.3,10.0,0.0,0,2024,812,서울특별시 금천구 가산로9길 54,0,123,976,80.0,95.0,7.93,1771440.0,1,83.33
AIG20230000412832,5,202000792,에듀테크 상품서비스 PM(프로덕트매니저) 양성,2024-01-26,2024-07-26,20,20,12.0,11,17424000.0,100.0,11.0,100.0,11.0,0.0,0,2024,748,서울특별시 금천구 가산로9길 54,0,121,960,91.67,100.0,7.93,1584000.0,1,100.0
AIG20230000455731,2,1998470867400,HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,2024-01-29,2024-07-24,20,18,18.0,17,9097920.0,41.2,7.0,76.5,13.0,0.0,0,2024,893,서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망),0,120,960,94.44,90.0,8.0,699840.0,1,76.47
AIG20230000412578,5,2001003206000,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",2024-01-29,2024-08-23,20,19,19.0,17,10235160.0,17.6,3.0,35.3,6.0,0.0,0,2024,804,서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리),0,135,1080,89.47,95.0,8.0,1705860.0,1,35.29
AIG20230000412795,5,202000792,에듀테크 풀스택 개발자 양성(Java),2024-02-01,2024-08-01,20,19,17.0,11,17424000.0,54.5,6.0,90.9,10.0,0.0,0,2024,777,서울특별시 금천구 가산로9길 54,0,121,960,64.71,95.0,7.93,1742400.0,1,90.91
AIG20230000412764,2,2007027885000,"빅데이터(파이썬) 분석 기반 AI(머신러닝, 딥러닝) & 추천 알고리즘 개발",2024-02-01,2024-08-02,20,15,8.0,5,9529000.0,60.0,3.0,80.0,4.0,0.0,0,2024,833,서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차),0,125,1000,62.5,75.0,8.0,2382250.0,1,80.0
AIG20220000366913,8,1309220578000,빅데이터분석(with 파이썬)과 엘라스틱서치를 활용한 자바(Java)웹개발자양성,2024-02-05,2024-09-25,20,15,9.0,9,11625380.0,11.1,1.0,33.3,3.0,0.0,0,2024,847,서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩),0,153,1220,100.0,75.0,7.97,3875126.67,1,33.33
AIG20230000412744,3,1999017290900,"[풀스텍]클라우드 기반의 웹&앱 개발자 취업연계 부트캠프(자바,도커,보안)",2024-02-08,2024-09-06,20,21,18.0,13,10329930.0,50.0,6.0,58.3,7.0,8.3,1,2024,571,경기도 성남시 수정구 수정로 167 (태평동),0,144,1090,72.22,105.0,7.57,1291241.25,1,61.54
AIG20220000366797,8,9911000019000,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",2024-02-14,2024-08-23,20,23,13.0,11,9950850.0,10.0,1.0,40.0,4.0,10.0,1,2024,786,서울특별시 강남구 역삼동 테헤란로5길 24,0,132,1050,84.62,115.0,7.95,1990170.0,1,45.45
AIG20220000366725,5,1998498932812,"프로젝트기반 풀스택(프론트,백엔드) 개발자(자바,스프링,리액트) 양성",2024-02-15,2024-09-13,20,15,12.0,11,11002790.0,11.1,1.0,44.4,4.0,0.0,0,2024,872,경기도 성남시 분당구 구미동 돌마로 46,0,146,1161,91.67,75.0,7.95,2750697.5,1,36.36
AIG20230000455610,1,2002009848001,기업요구 프로젝트를 반영한 자바(JAVA)&스프링(Spring) 개발자 과정,2024-02-26,2024-09-10,20,7,6.0,3,8908380.0,33.3,1.0,33.3,1.0,0.0,0,2024,857,대구광역시 달서구 달구벌대로251안길 15 (이곡동),0,135,940,50.0,35.0,6.96,8908380.0,0,33.33
AIG20230000412755,4,201900607,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),2024-02-28,2024-08-09,20,25,20.0,14,8529300.0,7.7,1.0,38.5,5.0,7.7,1,2024,743,서울특별시 마포구 동교로 156-11,0,113,900,70.0,125.0,7.96,1421550.0,1,42.86
AIG20230000412595,2,7718500604000,AWS 활용 자바 풀스택 개발자 양성,2024-03-04,2024-08-30,20,14,10.0,7,9477000.0,20.0,1.0,40.0,2.0,0.0,0,2024,1000,대구광역시 중구 국채보상로 582 (남일동 미도빌딩),0,125,1000,70.0,70.0,8.0,4738500.0,0,28.57
AIG20210000328771,3,1998133640100,현장맞춤 AI활용 자바/스프링부트 웹서비스 개발,2024-03-04,2024-09-12,20,17,15.0,11,9338420.0,28.6,2.0,71.4,5.0,0.0,0,2024,740,대구광역시 동구 동대구로 566 (신암동),0,127,980,73.33,85.0,7.72,1867684.0,0,45.45
AIG20230000412816,5,2006063390100,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,2024-03-06,2024-09-10,20,18,18.0,17,9856080.0,35.7,5.0,50.0,7.0,0.0,0,2024,804,서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자),0,130,1040,94.44,90.0,8.0,1408011.43,1,41.18
AIG20230000412571,4,2000024014000,가상화·자동화(DevOps)기반 정보보안 클라우드 인프라 전문가,2024-03-07,2024-07-24,20,23,18.0,17,6633900.0,70.6,12.0,100.0,17.0,0.0,0,2024,952,서울특별시 구로구 구로동 디지털로33길 12(우림이비지센터2차),0,88,700,94.44,115.0,7.95,390229.41,1,100.0
AIG20220000409308,3,1998498932800,[PBT]자바(JAVA)풀스택(프론트/백엔드)&빅데이터분석UI(Python) SW개발자 양성과정,2024-03-07,2024-09-13,20,19,10.0,6,10062620.0,50.0,3.0,66.7,4.0,33.3,2,2024,908,서울특별시 마포구 신촌로 104 (노고산동),0,133,1056,60.0,95.0,7.94,1677103.33,1,100.0
AIG20220000409240,5,1998498932802,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,2024-03-08,2024-09-02,20,19,15.0,13,9097920.0,54.5,6.0,72.7,8.0,0.0,0,2024,924,서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스),0,120,960,86.67,95.0,8.0,1137240.0,1,61.54
AIG20230000412840,2,201901748,스마트선박 AI 빅데이터 분석 전문가 양성,2024-03-18,2024-09-19,20,19,14.0,11,8339760.0,36.4,4.0,63.6,7.0,0.0,0,2024,896,울산광역시 남구 테크노산업로55번길 16 (두왕동),0,126,880,78.57,95.0,6.98,1191394.29,0,63.64
AIG20230000455704,2,1998498932813,"[KDT]웹퍼블리셔(UIUX)&프론트엔드개발(API,ChatGPT,피그마,리액트,뷰)기업플랫폼프로젝트",2024-03-20,2024-09-12,20,17,13.0,12,9097920.0,25.0,3.0,58.3,7.0,8.3,1,2024,812,서울특별시 구로구 새말로 97 (구로동 신도림테크노마트),0,120,960,92.31,85.0,8.0,1137240.0,1,66.67
AIG20220000409382,3,2000157923000,메타버스 콘텐츠 제너럴리스트 양성 과정,2024-03-20,2024-09-24,20,15,13.0,10,9097920.0,25.0,2.0,50.0,4.0,25.0,2,2024,863,"서울특별시 영등포구 당산로49길 4(당산동6가, 태인빌딩)",0,123,960,76.92,75.0,7.8,1516320.0,1,60.0
AIG20230000412645,5,2005053449300,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,2024-03-25,2024-10-14,20,22,18.0,18,9856080.0,20.0,3.0,46.7,7.0,0.0,0,2024,941,서울특별시 강남구 테헤란로 132,0,132,1040,100.0,110.0,7.88,1408011.43,1,38.89
AIG20230000412579,11,1998470867400,자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발 ,2024-03-25,2024-10-01,20,25,20.0,20,9477000.0,57.9,11.0,78.9,15.0,0.0,0,2024,920,서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망),0,125,1000,100.0,125.0,8.0,631800.0,1,75.0
AIG20230000455585,2,1998498932830,[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,2024-03-28,2024-10-04,20,13,11.0,9,9477000.0,25.0,2.0,50.0,4.0,25.0,2,2024,786,서울특별시 강남구 강남대로 428 (역삼동 만이빌딩),0,127,1000,81.82,65.0,7.87,1579500.0,1,66.67
AIG20220000409283,5,1998498932811,기업 요구를 반영한 프로젝트 중심 프론트엔드 React(리액트) 개발자 양성,2024-03-29,2024-09-13,20,19,16.0,11,8529300.0,54.5,6.0,63.6,7.0,0.0,0,2024,887,대구 중구 남일동,0,114,900,68.75,95.0,7.89,1218471.43,0,63.64
AIG20220000366896,15,9911000019000,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2024-03-29,2024-09-26,20,22,12.0,10,9192690.0,0.0,0.0,14.3,1.0,14.3,1,2024,833,서울특별시 강남구 역삼동 테헤란로5길 24,0,122,970,83.33,110.0,7.95,4596345.0,1,20.0
AIG20230000455673,2,2003035525000,"AI기반 스마트융합(JAVA, PYTHON) 풀스택 개발자 양성",2024-04-01,2024-09-30,20,13,11.0,10,9287460.0,12.5,1.0,37.5,3.0,25.0,2,2024,934,부산광역시 부산진구 중앙대로 668,0,123,980,90.91,65.0,7.97,1857492.0,0,50.0
